volt,current,soc,max_single_volt,min_single_volt,max_temp,min_temp,mileage,charge_segment,label
3.6439788341522217,-23.4375,37.16874313354492,3.651516914367676,3.6438302993774414,15.3828125,15.3125,27.456000000000003,0,10
3.655205965042114,-14.84375,42.69683837890625,3.665414571762085,3.6588869094848633,17.046875,17.0,27.456000000000003,0,10
3.5989091396331787,-57.9921875,16.396875381469727,3.6091866493225098,3.5957741737365723,17.875,17.5703125,142.56,1,10
3.837308645248413,-149.0,50.72031021118164,3.858211517333984,3.832113027572632,26.8359375,25.5546875,142.56,1,10
3.623206139,-79.9609375,28.842185974121094,3.642378807067871,3.627500057220459,32.3359375,31.2890625,308.35200000000003,2,10
3.533513069152832,-16.0234375,18.912506103515625,3.547875165939331,3.540820598602295,29.0,28.0,412.896,3,10
3.5736730098724365,-17.9375,24.778121948242188,3.5893983840942383,3.582780599594116,29.0,28.0,412.896,3,10
3.6003994941711426,-17.859375,30.262500762939453,3.616405487060547,3.610265254974365,29.0,28.0,412.896,3,10
3.6165616512298575,-16.8359375,34.674991607666016,3.632570505142212,3.626710891723633,29.0,28.0,412.896,3,10
3.630223512649536,-17.609375,38.92498016357422,3.646672487258911,3.640634059906006,29.796875,28.296875,412.896,3,10
3.643132448196411,-17.2421875,42.96873474121094,3.660255670547485,3.6543686389923096,30.203125,29.0,412.896,3,10
3.6567554473876953,-16.2421875,46.71249008178711,3.6741161346435542,3.66843056678772,31.0,29.8203125,412.896,3,10
3.6734657287597656,-16.0703125,50.32813644,3.690953016281128,3.6852540969848633,31.65625,30.3984375,412.896,3,10
3.6944656372070312,-16.0234375,53.66874694824219,3.711570262908936,3.705914258956909,32.1328125,31.0390625,412.896,3,10
3.720027685165405,-15.9609375,56.91250991821289,3.737195491790772,3.731390476226807,33.0,32.0,412.896,3,10
3.752262592315674,-15.796875,60.056251525878906,3.770430803,3.764383078,33.7265625,32.625,412.896,3,10
3.794229507446289,-15.8125,63.00002670288086,3.81281304359436,3.806538820266724,34.0,33.0,412.896,3,10
3.662018775939941,-16.1640625,50.52501678466797,3.678671122,3.673133373260498,34.0,33.1796875,474.144,4,10
3.689103126525879,-16.984375,54.028133392333984,3.70565676689148,3.70024299621582,34.6171875,34.0,474.144,4,10
3.720272064208984,-17.0,57.49686813354492,3.737358808517456,3.731445313,35.0,34.0,474.144,4,10
3.759521961212158,-16.3125,60.84064865112305,3.777695894241333,3.771227121353149,35.7265625,34.0,474.144,4,10
3.717024564743042,-16.9609375,57.72813034057617,3.731656074523926,3.725710391998291,34.0,32.03125,507.936,5,10
3.765234231948853,-17.96875,61.22498703,3.782140016555786,3.775352478027344,34.0,33.0,507.936,5,10
3.8139963150024414,-16.921875,64.421875,3.831399440765381,3.824906826019287,34.0,33.0,507.936,5,10
3.854166269302368,-16.578125,67.48748016357422,3.872460842132568,3.865812301635742,34.0,33.0,507.936,5,10
3.893474578857422,-16.21875,70.55937194824219,3.911929607391357,3.9052343368530273,34.0,33.0,507.936,5,10
3.931950092315674,-16.0078125,73.57186126708984,3.9503910541534415,3.943469285964966,34.0,33.0,507.936,5,10
3.970938682556152,-16.0,76.57809448242188,3.990069866,3.9829533100128174,34.0,33.0,507.936,5,10
4.011898517608643,-16.0,79.58750153,4.030834197998047,4.023679733276367,34.0,32.46875,507.936,5,10
4.052847862243652,-15.6328125,82.52806091308594,4.071882724761963,4.064665318,34.0,32.0,507.936,5,10
4.095149993896484,-15.9765625,85.45007324,4.114670753479004,4.10730505,34.0,32.0,507.936,5,10
4.137874603271484,-15.671875,88.34368896484375,4.157194614,4.149883270263672,34.0,32.0,507.936,5,10
4.179231167,-15.0703125,91.29068756103516,4.199210166931152,4.191945552825928,34.0,32.0,507.936,5,10
4.225098609924316,-15.0,94.35619354248048,4.245070457458496,4.237218379974365,34.0,32.0,507.936,5,10
4.266716003417969,-10.3203125,97.09369659423828,4.287326335906982,4.278686523,34.0,32.0,507.936,5,10
4.269251346588135,0.0,100.0,4.290314197540283,4.281553745269775,33.75,32.0,507.936,5,10
4.265837193,0.0,100.0,4.286560059,4.277800083,33.0,31.8828125,507.936,5,10
4.264560699462891,0.0,100.0,4.284837723,4.276134014129639,33.0,31.0,507.936,5,10
4.263967514038086,0.0,100.0,4.283833980560303,4.274997234344482,33.0,31.0,507.936,5,10
4.263349533081055,0.0,100.0,4.283004760742188,4.274056434631348,33.0,31.0,507.936,5,10
4.263016700744629,0.0,100.0,4.282262325286865,4.273604393005371,32.15625,31.0,507.936,5,10
3.875260591506958,-15.515625,72.23589324951172,3.892742156982422,3.886117696762085,33.0,32.0,666.336,6,10
3.918635606765747,-16.3671875,75.30942535,3.9363977909088135,3.9296021461486816,33.0,32.0,666.336,6,10
3.957583904266357,-16.234375,78.30931854248047,3.976241588592529,3.969133138656616,33.0,32.0,666.336,6,10
3.9980061054229736,-15.7265625,81.34695434570312,4.016976833343506,4.009829044342041,33.0,32.0,666.336,6,10
3.600375175476074,-17.5546875,35.60000991821289,3.6149070262908936,3.6080148220062256,32.0,30.0,878.5920000000001,7,10
3.624480247497559,-19.0,40.20311356,3.6395556926727295,3.633554697036743,32.0,30.0,878.5920000000001,7,10
3.639183521270752,-18.8203125,44.42498779296875,3.655367612838745,3.6494932174682617,32.0,30.0,878.5920000000001,7,10
3.653832674026489,-17.75,48.51250457763672,3.670876264572144,3.6651477813720703,32.546875,30.4765625,878.5920000000001,7,10
3.671532631,-17.0,52.16875076293945,3.688624382019043,3.682866334915161,33.0,31.0,878.5920000000001,7,10
3.693945169448853,-17.0,55.62812423706055,3.7109062671661377,3.7050626277923584,33.4453125,31.1015625,878.5920000000001,7,10
3.722412347793579,-17.0,59.05311965942383,3.7397031784057617,3.733592748641968,34.0,32.0,878.5920000000001,7,10
3.7599034309387207,-16.765625,62.25625228881836,3.778437614440918,3.7714149951934814,34.0,32.0,878.5920000000001,7,10
3.805297613143921,-16.921875,65.33749389648438,3.823882341384888,3.816891909,34.0,32.0,878.5920000000001,7,10
3.845646381378174,-16.0546875,68.38748931884766,3.86439061164856,3.857422590255737,34.0,32.0,878.5920000000001,7,10
3.884479761123657,-16.0,71.42186737060547,3.9036247730255127,3.896493911743164,34.0,32.0,878.5920000000001,7,10
3.9223227500915527,-15.765625,74.38432312011719,3.9413440227508554,3.934140444,34.0,32.0,878.5920000000001,7,10
3.960204839706421,-16.0,77.35005187988281,3.979733706,3.97234320640564,34.0,32.0,878.5920000000001,7,10
3.9993889331817623,-16.0,80.27806854248047,4.018969058990479,4.011429786682129,34.0,32.0,878.5920000000001,7,10
4.039591312408447,-15.7734375,83.17507934570312,4.059390544891357,4.051750659942627,34.0,32.0,878.5920000000001,7,10
4.080599308013916,-15.296875,86.04685974121094,4.100859165,4.093030452728272,34.0,31.21875,878.5920000000001,7,10
4.122925281524658,-15.0,88.89059448242188,4.142922401428223,4.135109901428223,34.0,31.0,878.5920000000001,7,10
4.1641035079956055,-15.0,91.85002136230467,4.184577465057373,4.176766395568848,34.0,31.0,878.5920000000001,7,10
4.206902980804443,-14.7734375,94.86870574951172,4.227522850036621,4.219499111175537,34.0,31.0,878.5920000000001,7,10
4.254059791564941,-12.859375,97.79064941,4.275195121765137,4.266259670257568,34.0,31.0,878.5920000000001,7,10
4.270694255828857,-2.5625,99.72186279296876,4.292381763458252,4.283191204071045,34.0,31.0,878.5920000000001,7,10
4.266389846801758,0.0,100.0,4.287703990936279,4.27855396270752,34.0,31.0,878.5920000000001,7,10
4.265016078948975,0.0,100.0,4.285813808441162,4.276656150817871,34.0,31.0,878.5920000000001,7,10
3.984928846359253,-15.953125,80.62184143066406,4.002312660217285,3.994679927825928,31.0,28.0,985.248,8,10
4.030997276306152,-16.765625,83.734375,4.048843383789063,4.040984153747559,31.0,28.0,985.248,8,10
4.073120594024658,-15.9453125,86.71556091308594,4.092226505279541,4.084331989,31.0,28.0,985.248,8,10
4.116495609283447,-15.828125,89.63442993164062,4.135812759399414,4.127930164337158,31.0,28.0,985.248,8,10
4.1597418785095215,-15.21875,92.69994354248048,4.179343223571777,4.171554088592529,31.0,28.640625,985.248,8,10
4.203671932220459,-14.9609375,95.75318145751952,4.223827362060547,4.215710163116455,31.0,29.0,985.248,8,10
4.254197120666504,-12.890625,98.74363708496094,4.274382591247559,4.265789985656738,31.0,29.0,985.248,8,10
3.842098236083984,-16.3828125,69.18438720703125,3.857551097869873,3.8506128787994394,32.0,30.0,1126.752,9,10
3.886288166046143,-17.0,72.39997863769531,3.9033591747283936,3.896196365356445,32.0,30.0,1126.752,9,10
3.926846981048584,-16.4375,75.56874084472656,3.944149494171143,3.9367966651916495,32.0,30.0,1126.752,9,10
3.965567827224731,-16.2578125,78.60934448242188,3.983929395675659,3.9763669967651367,32.0,30.0,1126.752,9,10
4.007075309753418,-16.03125,81.65937805175781,4.025375843048096,4.017703533172607,32.0,30.0,1126.752,9,10
4.0485429763793945,-15.75,84.63743591308594,4.067430496,4.059523105621338,32.0,30.0,1126.752,9,10
4.091487884521484,-16.0,87.61254883,4.111070156097412,4.103046894073486,32.0,30.0,1126.752,9,10
4.135311126708984,-15.921875,90.61244201660156,4.154891014099121,4.146945953369141,32.0,30.0,1126.752,9,10
4.177791595458984,-15.796875,93.74692535,4.198124408721924,4.190235614776611,32.0,30.0,1126.752,9,10
4.226098537445068,-15.578125,96.89685059,4.2464447021484375,4.237976551055908,32.0,30.0,1126.752,9,10
4.267616271972656,-8.8515625,99.53128051757812,4.288946151733398,4.279718399047852,32.0,30.0,1126.752,9,10
4.268414021,0.0,100.0,4.2897820472717285,4.280490398406982,32.0,30.0,1126.752,9,10
4.266186714172363,0.0,100.0,4.287290573120117,4.278020858764648,32.0,30.0,1126.752,9,10
4.265324592590332,0.0,100.0,4.286035537719727,4.276836872,32.0,29.1328125,1126.752,9,10
4.265283584594727,0.0,100.0,4.285126209259033,4.276000499725342,32.0,29.0,1126.752,9,10
4.265153408050537,0.0,100.0,4.284750938415527,4.275515079498291,32.0,29.0,1126.752,9,10
