volt,current,soc,max_single_volt,min_single_volt,max_temp,min_temp,mileage,charge_segment,label
4.080852031707764,-4.515625,88.49050903320312,4.090428829193115,4.0771260261535645,28.0,27.0,20578.272,0,10
4.096070289611816,-5.0,89.34680176,4.105841159820557,4.092493534088135,28.0,27.0,20578.272,0,10
4.110238552093506,-5.0,90.23754119873048,4.120023727416992,4.106522083282471,28.0,27.0,20578.272,0,10
4.124315262,-5.0,91.15937042236328,4.1339921951293945,4.120437145233154,28.0,27.0,20578.272,0,10
4.137890815734863,-5.0,92.07198333740234,4.147923469543457,4.134218692779541,28.0,27.0,20578.272,0,10
4.151765347,-5.0,93.01566314697266,4.161778926849365,4.148008346557617,28.0,27.0,20578.272,0,10
4.165177822113037,-5.0,93.9469757080078,4.175998687744141,4.1618733406066895,28.0,27.0,20578.272,0,10
4.179214477539063,-5.0,94.85000610351562,4.190639972686768,4.176022529602051,28.0,26.2109375,20578.272,0,10
4.005573749542236,-4.8046875,83.27184295654297,4.014937400817871,4.002531528,27.0,25.0,20651.136,1,10
4.019987106323242,-5.0,84.15007019042969,4.029681683,4.016947269439697,27.0,25.0,20651.136,1,10
4.033627033233643,-5.0,85.0562973,4.043329716,4.030399322509766,27.0,25.0,20651.136,1,10
4.047266006469727,-5.0,85.93133544921875,4.056859970092773,4.043852806091309,27.0,25.0,20651.136,1,10
4.046534061431885,-4.6484375,85.20936584472656,4.056047439575195,4.043087005615234,25.0,24.0,20689.152,2,10
4.062279701,-5.0,86.04071807861328,4.072094917297363,4.0588908195495605,25.0,24.0,20689.152,2,10
4.077180386,-5.0,86.92505645751953,4.086711406707764,4.073360919952393,25.0,24.0,20689.152,2,10
4.091169834136963,-5.0,87.83755493164062,4.100968360900879,4.087539196014404,25.0,24.0,20689.152,2,10
4.105338096618652,-5.0,88.72493743896484,4.11511755,4.101593017578125,25.0,24.0,20689.152,2,10
4.119302272796631,-5.0,89.59690094,4.129212379455566,4.115578651428223,25.0,23.3046875,20689.152,2,10
4.133194446563721,-5.0,90.49362946,4.143344402313232,4.129368305206299,25.0,23.0,20689.152,2,10
4.146971702575684,-5.0,91.50310516357422,4.157312870025635,4.143325328826904,25.0,23.0,20689.152,2,10
4.160922527313232,-5.0,92.43739318847656,4.171421527862549,4.157241821289063,25.0,23.0,20689.152,2,10
4.174212933,-5.0,93.39682006835938,4.185882568359375,4.171335697174072,25.0,23.0,20689.152,2,10
4.189283371,-5.0,94.35620880126952,4.201092243,4.185842990875244,25.0,23.0,20689.152,2,10
4.205201148986816,-5.0,95.27805328,4.217239856719971,4.201188087463379,25.0,23.0,20689.152,2,10
4.222388268,-5.0,96.24066925048828,4.234536647796631,4.2174601554870605,25.0,23.0,20689.152,2,10
4.172998428344727,-4.640625,93.60626983642578,4.1843438148498535,4.169938564300537,25.0,23.0,20711.328,3,10
4.1902995109558105,-5.0,94.53113555908205,4.201821804046631,4.186631679534912,25.0,23.0,20711.328,3,10
4.206974983215332,-5.0,95.49996185302734,4.218960285186768,4.202867508,25.0,23.0,20711.328,3,10
4.224698066711426,-5.0,96.41553497314452,4.2369914054870605,4.219828128814697,25.0,23.7265625,20711.328,3,10
4.181811809539795,-4.3671875,94.27190399169922,4.193071365356445,4.178319931030273,25.4921875,24.4453125,20724.0,4,10
4.200019359588623,-5.0,95.19059753417967,4.211693764,4.196078777313232,26.0,25.0,20724.0,4,10
4.2178874015808105,-5.0,96.10324096679688,4.229960441589356,4.213219165802002,26.0,25.0,20724.0,4,10
4.236735820770264,-5.0,97.05940246582033,4.248983860015869,4.231296539306641,26.453125,25.0,20724.0,4,10
4.256290435791016,-5.0,97.97198486328124,4.269282817840576,4.250398635864258,27.0,25.0,20724.0,4,10
4.276729106903076,-4.53125,98.95313262939452,4.289951324462891,4.269982338,27.0,25.0,20724.0,4,10
3.849064588546753,-110.1796875,63.743751525878906,3.863070964813232,3.8405778408050537,32.7734375,31.3046875,20953.152,5,10
4.134146690368652,-93.1328125,85.48124694824219,4.149030208587647,4.123835563659668,37.3125,35.1953125,20953.152,5,10
3.762874126434326,-109.0,50.15937805175781,3.776648998260498,3.755391359329224,26.3984375,23.890625,21225.6,6,10
4.019034862518311,-112.40625,74.0,4.034398555755615,4.006812572479248,32.796875,30.1953125,21225.6,6,10
4.064560890197754,-4.6484375,83.73128509521484,4.073936939239502,4.060585498809815,34.0,29.171875,21244.608,7,10
4.079370975494385,-5.0,84.63740539550781,4.088929176330566,4.075264930725098,33.375,28.78125,21244.608,7,10
4.093489170074463,-5.0,85.51873779296875,4.1031413078308105,4.089389801025391,33.0,28.0,21244.608,7,10
4.107339382171631,-5.0,86.39365387,4.117176055908203,4.103316307067871,32.6796875,27.609375,21244.608,7,10
4.121492862701416,-5.0,87.26245880126953,4.131226062774658,4.117053508758545,32.0,27.0,21244.608,7,10
4.135082721710205,-5.0,88.13446044921875,4.145342826843262,4.131038665771484,32.0,27.0,21244.608,7,10
4.149349212646484,-5.0,89.03129577636719,4.159515380859375,4.1450605392456055,31.34375,26.0078125,21244.608,7,10
4.163035869598389,-5.0,89.90319824,4.1738362312316895,4.159070969,31.0,25.8984375,21244.608,7,10
4.1770195960998535,-5.0,90.81249237060548,4.188600540161133,4.1733903884887695,31.0,25.0,21244.608,7,10
4.192294120788574,-5.0,91.74691772460938,4.203906059265137,4.188107967376709,30.484375,25.0,21244.608,7,10
4.2083258628845215,-5.0,92.70931243896484,4.220242023468018,4.2034687995910645,30.0,25.0,21244.608,7,10
4.2255377769470215,-5.0,93.62191009521484,4.237756729125977,4.219898223876953,30.0,25.0,21244.608,7,10
4.243619441986084,-5.0,94.54364013671876,4.2564849853515625,4.237381458282471,29.8359375,25.0,21244.608,7,10
4.263151168823242,-5.0,95.49370574951172,4.276399136,4.256086826324463,29.0,24.8515625,21244.608,7,10
4.280183792114258,-2.890625,97.80310059,4.293497562408447,4.272335052490234,29.0,24.0,21244.608,7,10
4.279314994812012,0.0,100.0,4.292247295379639,4.271451950073242,29.0,24.0,21244.608,7,10
4.278036117553711,0.0,100.0,4.291017055511475,4.270356178283691,28.5625,24.0,21244.608,7,10
4.277400493621826,0.0,100.0,4.290258407592773,4.269773006439209,28.0,24.0,21244.608,7,10
3.9499025344848633,-109.4296875,71.25625610351562,3.964296817779541,3.9386403560638423,29.5703125,27.1171875,21420.960000000003,8,10
4.200147629,-68.7890625,90.49377441,4.215109825134277,4.190117835998535,33.2890625,30.6796875,21420.960000000003,8,10
3.933780670166016,-98.9375,69.67813110351562,3.946366786956787,3.925421953201294,26.3203125,25.4609375,21598.368,9,10
4.195613384246826,-72.1484375,88.7890625,4.208886623382568,4.186683654785156,30.6171875,29.5546875,21598.368,9,10
4.273184299468994,-8.28125,98.97499084472656,4.287189007,4.266735076904297,32.0,30.0,21598.368,9,10
4.272916316986084,0.0,100.0,4.286993980407715,4.267000675201416,32.0,30.0,21598.368,9,10
4.272916316986084,0.0,100.0,4.286993980407715,4.267000675201416,32.0,30.0,21598.368,9,10
3.5913097858428955,-62.53125,22.31874656677246,3.603805541992188,3.5862417221069336,23.71875,20.734375,21913.056,10,10
3.785391807556152,-118.0,50.0625,3.799999952316284,3.776335716247559,28.5390625,25.7421875,21913.056,10,10
4.022834300994873,-111.8125,73.97499084472656,4.038827896118164,4.010625362,35.0546875,32.015625,21913.056,10,10
4.231265544891357,-55.890625,91.16564178466795,4.246312618255615,4.221765518188477,37.8828125,34.0,21913.056,10,10
3.6432363986968994,-72.5,31.0,3.655117750167847,3.638531446456909,25.140625,21.1640625,22266.816000000003,11,10
3.726724863052368,-108.7109375,43.58436965942383,3.7416951656341553,3.718632459640503,28.78125,24.5390625,22342.848,12,10
3.950748205184937,-117.75,68.59687042236328,3.966710329055786,3.937928915023804,34.984375,30.8671875,22342.848,12,10
4.193355560302734,-73.2265625,88.24532318115234,4.208968162536621,4.182183742523193,38.6875,34.0390625,22342.848,12,10
3.8814444541931152,-4.6953125,72.43114471435547,3.889368295669556,3.878265857696533,25.0,22.0,22480.128,13,10
3.8971104621887207,-5.0,73.36563110351562,3.9054694175720215,3.894279956817627,24.734375,22.0,22480.128,13,10
3.9092955589294434,-5.0,74.32180023,3.9186737537384033,3.907382249832153,24.0,22.0,22480.128,13,10
3.921752452850342,-5.0,75.234375,3.93115758895874,3.919765472412109,24.0,22.0,22480.128,13,10
3.933593034744263,-5.0,76.16250610351562,3.943305253982544,3.931875705718994,24.0,22.0,22480.128,13,10
3.945645093917847,-5.0,77.11565399169922,3.955398797988892,3.943758726119995,24.0,22.0,22480.128,13,10
3.957650184631348,-5.0,78.02818298339844,3.967442035675049,3.955712318,24.0,22.0,22480.128,13,10
4.0395097732543945,-88.109375,78.43124389648438,4.053367137908936,4.030140399932861,25.609375,23.609375,22523.424000000003,14,10
4.083975791931152,-74.046875,82.49999237060547,4.097750186920166,4.0749053955078125,27.21875,24.3125,22599.456,15,10
4.120296478271484,-79.265625,85.13438415527344,4.133967876434326,4.110008239746094,26.3671875,23.7421875,22693.44,16,10
4.268871307373047,-25.8828125,97.6374969482422,4.282385349273682,4.259624481201172,28.0,25.0,22693.44,16,10
4.28125,0.0,100.0,4.293001651763916,4.272000789642334,28.0,25.0,22693.44,16,10
4.28125,0.0,100.0,4.293001651763916,4.272000789642334,28.0,25.0,22693.44,16,10
3.8964357376098633,-18.453125,72.18271637,3.906006336212158,3.8923051357269287,28.796875,26.4921875,22822.272,17,10
