volt,current,soc,max_single_volt,min_single_volt,max_temp,min_temp,mileage,charge_segment,label
4.279953002929688,0.0,100.0,4.291140556335449,4.276916027069092,15.0,13.0,6443.712,0,0
4.276587486,0.0,100.0,4.288419246673584,4.273971080780029,15.0,13.0,6443.712,0,0
4.27326250076294,0.0,100.0,4.285865306854248,4.271098613739014,15.0,13.0,6443.712,0,0
4.235358715057373,-11.9140625,98.87803649902344,4.248348236083984,4.232569217681885,14.2578125,12.890625,6443.712,0,0
4.281228542327881,0.0,100.0,4.293021202087402,4.277097702026367,14.985174179077148,12.992587089538574,6520.8,1,0
4.280986309051514,0.0,100.0,4.292721748352051,4.276747703552246,14.949525833129885,12.974761962890623,6520.8,1,0
4.280799388885498,0.0,100.0,4.292524814605713,4.27656889,14.913731575012209,12.956865310668944,6520.8,1,0
4.280613899230957,0.0,100.0,4.292328834533691,4.276389598846436,14.877936363220217,12.93896770477295,6520.8,1,0
4.280427932739258,0.0,100.0,4.292132377624512,4.276210784912109,14.84214210510254,12.921070098876951,6520.8,1,0
4.280241489,0.0,100.0,4.291935443878174,4.276031970977783,14.806347846984863,12.90317440032959,6520.8,1,0
4.280055046081543,0.0,100.0,4.291736602783203,4.275852203369141,14.770552635192873,12.885276794433594,6520.8,1,0
4.279869079589844,0.0,100.0,4.291540622711182,4.275672435760498,14.734759330749512,12.867379188537598,6520.8,1,0
4.279682159423828,0.0,100.0,4.291344643,4.275493144989014,14.698965072631836,12.849482536315918,6520.8,1,0
4.279496192932129,0.0,100.0,4.291148662567139,4.275314331054688,14.663171768188477,12.831585884094238,6520.8,1,0
4.279309749603272,0.0,100.0,4.290949345,4.275136470794678,14.627376556396484,12.813688278198242,6520.8,1,0
4.279123783111572,0.0,100.0,4.290752888,4.274959087371826,14.591583251953123,12.795790672302246,6520.8,1,0
4.278937339782715,0.0,100.0,4.290556907653809,4.274781227111816,14.55578899383545,12.777894973754885,6520.8,1,0
4.278751373291016,0.0,100.0,4.290360927581787,4.274601459503174,14.519994735717772,12.75999641418457,6520.8,1,0
4.278564929962158,0.0,100.0,4.290163516998291,4.274421691894531,14.48419952392578,12.74209976196289,6520.8,1,0
4.278377532958984,0.0,100.0,4.289964676,4.274242401123047,14.448406219482422,12.724202156066896,6520.8,1,0
4.2781901359558105,0.0,100.0,4.289769172668457,4.274063587188721,14.412611961364746,12.706306457519531,6520.8,1,0
4.278002262115479,0.0,100.0,4.289572715759277,4.273884296417236,14.376816749572754,12.688408851623535,6520.8,1,0
4.2778167724609375,0.0,100.0,4.289376735687256,4.273705482,14.341023445129396,12.670510292053224,6520.8,1,0
4.277629852294922,0.0,100.0,4.289177417755127,4.273526191711426,14.30522918701172,12.652615547180176,6520.8,1,0
4.2774434089660645,0.0,100.0,4.288980960845947,4.273347378,14.26943588256836,12.634716987609863,6520.8,1,0
4.277257919311523,0.0,100.0,4.288785457611084,4.273167133331299,14.233640670776367,12.616819381713867,6520.8,1,0
4.277071952819824,0.0,100.0,4.288589000701904,4.272987842559815,14.197846412658691,12.598923683166504,6520.8,1,0
4.276885986328125,0.0,100.0,4.288391590118408,4.272808552,14.162053108215332,12.581026077270508,6520.8,1,0
4.276699542999268,0.0,100.0,4.288193225860596,4.272629737854004,14.12625789642334,12.563129425048828,6520.8,1,0
4.2765131,0.0,100.0,4.287997722625732,4.272451877593994,14.09046459197998,12.545230865478516,6520.8,1,0
4.276326656341553,0.0,100.0,4.287801265716553,4.272274494171143,14.054669380187988,12.527335166931152,6520.8,1,0
4.276140213012695,0.0,100.0,4.287605285644531,4.272096157073975,14.018876075744627,12.509438514709473,6520.8,1,0
4.275954246520996,0.0,100.0,4.287405490875244,4.271916389465332,13.983080863952637,12.49153995513916,6520.8,1,0
4.275767803192139,0.0,100.0,4.287209510803223,4.2717366218566895,13.947287559509276,12.473644256591797,6520.8,1,0
4.27558183670044,0.0,100.0,4.287014007568359,4.271557807922363,13.911494255065918,12.45574665,6520.8,1,0
4.27539587,0.0,100.0,4.286817551,4.271378517150879,13.875699043273926,12.437849044799805,6520.8,1,0
4.275209903717041,0.0,100.0,4.286619186401367,4.271199703216553,13.83990478515625,12.41995334625244,6520.8,1,0
4.275022029876709,0.0,100.0,4.286421775817871,4.271020412445068,13.804110527038574,12.402055740356444,6520.8,1,0
4.274834632873535,0.0,100.0,4.286225796,4.270841598510742,13.768317222595217,12.38415813446045,6520.8,1,0
4.274647235870361,0.0,100.0,4.286029815673828,4.270662307739258,13.732521057128906,12.366260528564451,6520.8,1,0
4.274460315704346,0.0,100.0,4.285832882,4.270482063293457,13.696727752685549,12.34836483001709,6520.8,1,0
4.274274349212647,0.0,100.0,4.285633563995361,4.270302772521973,13.660934448242188,12.330467224121094,6520.8,1,0
4.274087905883789,0.0,100.0,4.285438060760498,4.270123958587647,13.625140190124512,12.312569618225098,6520.8,1,0
4.273901939,0.0,100.0,4.285242080688477,4.269945145,13.589345932006836,12.294672966003418,6520.8,1,0
4.273715972900391,0.0,100.0,4.285046100616455,4.269767761230469,13.553550720214844,12.276777267456056,6520.8,1,0
4.273530006408691,0.0,100.0,4.284846782684326,4.269589900970459,13.517757415771484,12.258878707885742,6520.8,1,0
4.273344039916992,0.0,100.0,4.2846503257751465,4.269412040710449,13.481962203979492,12.24098014831543,6520.8,1,0
4.273157596588135,0.0,100.0,4.284454345703125,4.269231796264648,13.446168899536133,12.22308636,6520.8,1,0
4.272971153259277,0.0,100.0,4.284257888793945,4.269052028656006,13.410375595092772,12.20518684387207,6520.8,1,0
4.272784233093262,0.0,100.0,4.284060478210449,4.2688727378845215,13.374579429626465,12.18729019165039,6520.8,1,0
4.272598743438721,0.0,100.0,4.283862113952637,4.268693923950195,13.338786125183104,12.169393539428713,6520.8,1,0
4.272411823272705,0.0,100.0,4.283666133880615,4.268514633178711,13.30299186706543,12.151495933532717,6520.8,1,0
4.272225856781006,0.0,100.0,4.283470153808594,4.268335819244385,13.267197608947754,12.133599281311035,6520.8,1,0
4.272040367126465,0.0,100.0,4.283274173736572,4.268157005310059,13.231402397155762,12.115700721740724,6520.8,1,0
4.271853923797607,0.0,100.0,4.283074378967285,4.267977237701416,13.19561004638672,12.097805976867676,6520.8,1,0
4.271667003631592,0.0,100.0,4.282878398895264,4.267797470092773,13.15981674194336,12.07990837097168,6520.8,1,0
4.27147913,0.0,100.0,4.282682418823242,4.267618179321289,13.124021530151367,12.062009811401367,6520.8,1,0
4.271292209625244,0.0,100.0,4.282486438751221,4.267439365386963,13.088227272033691,12.04411506652832,6520.8,1,0
4.271104335784912,0.0,100.0,4.282288551330566,4.267261505126953,13.052433013916016,12.026216506958008,6520.8,1,0
4.270910263061523,-0.0390625,100.0,4.282067299,4.267045021057129,13.016660690307615,11.984891891479492,6520.8,1,0
4.245849609,-8.4453125,99.30634307861328,4.257555008,4.242163181304932,13.0,11.9453125,6520.8,1,0
4.280931949615479,0.0,100.0,4.292759895324707,4.276729583740234,18.06415557861328,17.06415557861328,7572.576,2,0
4.280137538909912,0.0,100.0,4.291825771331787,4.275826454162598,18.21344947814941,17.213451385498047,7572.576,2,0
4.279359340667725,0.0,100.0,4.2910027503967285,4.2750020027160645,18.36315918,17.363157272338867,7572.576,2,0
4.278578758239746,0.0,100.0,4.290179252624512,4.274179458618164,18.51286506652832,17.512866973876953,7572.576,2,0
4.277798652648926,0.0,100.0,4.289355754852295,4.273355484008789,18.662572860717773,17.662572860717773,7572.576,2,0
4.277019023895264,0.0,100.0,4.288532257080078,4.2725324630737305,18.81228256225586,17.81228256225586,7572.576,2,0
4.276240825653076,0.0,100.0,4.287708759307861,4.271708965301514,18.96198844909668,17.961990356445312,7572.576,2,0
4.275460243225098,0.0,100.0,4.286885738372803,4.270885467529297,19.111696243286133,18.111696243286133,7572.576,2,0
4.274679660797119,0.0,100.0,4.286062240600586,4.270062446594238,19.261402130126957,18.26140594482422,7572.576,2,0
4.273900032043457,0.0,100.0,4.285238742828369,4.269239426,19.41111183166504,18.411109924316406,7572.576,2,0
4.2731218338012695,0.0,100.0,4.284415721893311,4.268414974212647,19.560821533203125,18.56081771850586,7572.576,2,0
4.272341251373291,0.0,100.0,4.283591747283936,4.267592430114746,19.710525512695312,18.710527420043945,7572.576,2,0
4.2715606689453125,0.0,100.0,4.282768726348877,4.266768455505371,19.86023330688477,18.86023330688477,7572.576,2,0
4.268585681915283,-0.4453125,100.0,4.280339718,4.264421463012695,19.98592758178711,18.98592758178711,7572.576,2,0
4.266664028167725,0.0,100.0,4.278997421264648,4.263000011444092,20.0,19.0,7572.576,2,0
4.266664028167725,0.0,100.0,4.278997421264648,4.263000011444092,20.0,19.0,7572.576,2,0
4.266664028167725,0.0,100.0,4.278997421264648,4.263000011444092,20.0,19.0,7572.576,2,0
4.266664028167725,0.0,100.0,4.278997421264648,4.263000011444092,20.0,19.0,7572.576,2,0
4.266664028167725,0.0,100.0,4.278997421264648,4.263000011444092,20.0,19.0,7572.576,2,0
4.266664028167725,0.0,100.0,4.278997421264648,4.263000011444092,20.0,19.0,7572.576,2,0
4.266664028167725,0.0,100.0,4.278997421264648,4.263000011444092,20.0,19.0,7572.576,2,0
4.266664028167725,0.0,100.0,4.278997421264648,4.263000011444092,20.0,19.0,7572.576,2,0
4.266664028167725,0.0,100.0,4.278997421264648,4.263000011444092,20.0,19.0,7572.576,2,0
4.266664028167725,-0.007493622,100.0,4.278995037078857,4.262993812561035,19.995502471923828,18.995502471923828,7572.576,2,0
4.266678810119629,-0.09804792,100.0,4.278910636901856,4.262920379638672,19.9411735534668,18.941171646118164,7572.576,2,0
